assay,seed,policy,round,n_observed,best_observed_fitness,best_observed_percentile,top1pct_found,pool_size
A0A247D711_LISMN_Stadelmann_2021.csv,0,ensemble_mean:top_methods,1,30,0.8251421920508267,0.9751966122202057,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,ensemble_mean:top_methods,2,40,0.8251421920508267,0.9751966122202057,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,ensemble_mean:top_methods,3,50,0.8251421920508267,0.9751966122202057,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,ensemble_mean:top_methods,4,60,0.8825732239200206,0.9879007864488808,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,ensemble_mean:top_methods,5,70,0.8825732239200206,0.9879007864488808,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,ensemble_ucb:top_methods,0,20,0.8251421920508267,0.9751966122202057,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,ensemble_ucb:top_methods,1,30,0.8251421920508267,0.9751966122202057,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,ensemble_ucb:top_methods,2,40,0.8251421920508267,0.9751966122202057,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,ensemble_ucb:top_methods,3,50,0.8251421920508267,0.9751966122202057,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,ensemble_ucb:top_methods,4,60,0.8251421920508267,0.9751966122202057,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,ensemble_ucb:top_methods,5,70,0.8825732239200206,0.9879007864488808,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,diverse_ensemble:top_methods,0,20,0.8251421920508267,0.9751966122202057,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,diverse_ensemble:top_methods,1,30,0.8251421920508267,0.9751966122202057,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,diverse_ensemble:top_methods,2,40,0.8251421920508267,0.9751966122202057,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,diverse_ensemble:top_methods,3,50,0.8251421920508267,0.9751966122202057,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,diverse_ensemble:top_methods,4,60,0.8251421920508267,0.9751966122202057,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,diverse_ensemble:top_methods,5,70,0.9001884929268752,0.9945553539019963,1,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,diverse_zscore:ESM3,0,20,0.8251421920508267,0.9751966122202057,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,diverse_zscore:ESM3,1,30,0.8251421920508267,0.9751966122202057,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,diverse_zscore:ESM3,2,40,0.8251421920508267,0.9751966122202057,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,diverse_zscore:ESM3,3,50,0.8251421920508267,0.9751966122202057,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,diverse_zscore:ESM3,4,60,0.8330900781064109,0.9782214156079855,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,0,diverse_zscore:ESM3,5,70,0.8330900781064109,0.9782214156079855,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,random,0,20,0.5904419431443182,0.8935269207501513,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,random,1,30,0.5904419431443182,0.8935269207501513,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,random,2,40,0.6612306258744031,0.9249848759830611,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,random,3,50,0.6612306258744031,0.9249848759830611,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,random,4,60,0.7798237857766774,0.9661222020568663,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,random,5,70,0.7798237857766774,0.9661222020568663,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,additive_lookup,0,20,0.5904419431443182,0.8935269207501513,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,additive_lookup,1,30,0.9110219323327478,0.9957652752571083,1,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,additive_lookup,2,40,0.9110219323327478,0.9957652752571083,1,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,additive_lookup,3,50,0.9110219323327478,0.9957652752571083,1,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,additive_lookup,4,60,0.9571904214554968,0.9987900786448881,1,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,additive_lookup,5,70,0.9571904214554968,0.9987900786448881,1,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,zscore_linear:ProSST-2048,0,20,0.5904419431443182,0.8935269207501513,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,zscore_linear:ProSST-2048,1,30,0.6988655671730064,0.9425287356321839,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,zscore_linear:ProSST-2048,2,40,0.6988655671730064,0.9425287356321839,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,zscore_linear:ProSST-2048,3,50,0.7467814620141523,0.956442831215971,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,zscore_linear:ProSST-2048,4,60,0.7467814620141523,0.956442831215971,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,zscore_linear:ProSST-2048,5,70,0.8825732239200206,0.9879007864488808,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,zscore_linear:ESM3,0,20,0.5904419431443182,0.8935269207501513,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,zscore_linear:ESM3,1,30,0.668029142705526,0.9280096793708409,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,zscore_linear:ESM3,2,40,0.668029142705526,0.9280096793708409,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,zscore_linear:ESM3,3,50,0.708222498750122,0.9467634603750756,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,zscore_linear:ESM3,4,60,0.708222498750122,0.9467634603750756,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,zscore_linear:ESM3,5,70,0.8330900781064109,0.9782214156079855,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,additive_plus_zscore:ProSST-2048,0,20,0.5904419431443182,0.8935269207501513,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,additive_plus_zscore:ProSST-2048,1,30,0.6988655671730064,0.9425287356321839,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,additive_plus_zscore:ProSST-2048,2,40,0.6988655671730064,0.9425287356321839,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,additive_plus_zscore:ProSST-2048,3,50,0.7467814620141523,0.956442831215971,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,additive_plus_zscore:ProSST-2048,4,60,0.7467814620141523,0.956442831215971,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,additive_plus_zscore:ProSST-2048,5,70,0.8825732239200206,0.9879007864488808,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,disagreement:additive_vs_ProSST-2048,0,20,0.5904419431443182,0.8935269207501513,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,disagreement:additive_vs_ProSST-2048,1,30,0.5904419431443182,0.8935269207501513,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,disagreement:additive_vs_ProSST-2048,2,40,0.6988655671730064,0.9425287356321839,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,disagreement:additive_vs_ProSST-2048,3,50,0.6988655671730064,0.9425287356321839,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,disagreement:additive_vs_ProSST-2048,4,60,0.6988655671730064,0.9425287356321839,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,disagreement:additive_vs_ProSST-2048,5,70,0.6988655671730064,0.9425287356321839,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,ensemble_mean:top_methods,0,20,0.5904419431443182,0.8935269207501513,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,ensemble_mean:top_methods,1,30,0.6988655671730064,0.9425287356321839,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,ensemble_mean:top_methods,2,40,0.7065289544947071,0.9461584996975196,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,ensemble_mean:top_methods,3,50,0.7065289544947071,0.9461584996975196,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,ensemble_mean:top_methods,4,60,0.8825732239200206,0.9879007864488808,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,ensemble_mean:top_methods,5,70,0.8825732239200206,0.9879007864488808,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,ensemble_ucb:top_methods,0,20,0.5904419431443182,0.8935269207501513,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,ensemble_ucb:top_methods,1,30,0.6988655671730064,0.9425287356321839,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,ensemble_ucb:top_methods,2,40,0.6988655671730064,0.9425287356321839,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,ensemble_ucb:top_methods,3,50,0.7065289544947071,0.9461584996975196,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,ensemble_ucb:top_methods,4,60,0.7065289544947071,0.9461584996975196,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,ensemble_ucb:top_methods,5,70,0.8825732239200206,0.9879007864488808,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,diverse_ensemble:top_methods,0,20,0.5904419431443182,0.8935269207501513,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,diverse_ensemble:top_methods,1,30,0.6988655671730064,0.9425287356321839,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,diverse_ensemble:top_methods,2,40,0.7065289544947071,0.9461584996975196,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,diverse_ensemble:top_methods,3,50,0.7065289544947071,0.9461584996975196,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,diverse_ensemble:top_methods,4,60,0.72370609637868,0.9522081064730793,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,diverse_ensemble:top_methods,5,70,0.8825732239200206,0.9879007864488808,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,diverse_zscore:ESM3,0,20,0.5904419431443182,0.8935269207501513,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,diverse_zscore:ESM3,1,30,0.668029142705526,0.9280096793708409,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,diverse_zscore:ESM3,2,40,0.668029142705526,0.9280096793708409,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,diverse_zscore:ESM3,3,50,0.668029142705526,0.9280096793708409,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,diverse_zscore:ESM3,4,60,0.8330900781064109,0.9782214156079855,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,1,diverse_zscore:ESM3,5,70,0.8330900781064109,0.9782214156079855,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,random,0,20,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,random,1,30,0.9483991873473964,0.9981851179673321,1,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,random,2,40,0.9483991873473964,0.9981851179673321,1,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,random,3,50,0.9483991873473964,0.9981851179673321,1,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,random,4,60,0.9483991873473964,0.9981851179673321,1,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,random,5,70,0.9483991873473964,0.9981851179673321,1,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,additive_lookup,0,20,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,additive_lookup,1,30,0.9110219323327478,0.9957652752571083,1,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,additive_lookup,2,40,0.9110219323327478,0.9957652752571083,1,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,additive_lookup,3,50,0.9110219323327478,0.9957652752571083,1,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,additive_lookup,4,60,0.9571904214554968,0.9987900786448881,1,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,additive_lookup,5,70,0.9571904214554968,0.9987900786448881,1,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,zscore_linear:ProSST-2048,0,20,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,zscore_linear:ProSST-2048,1,30,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,zscore_linear:ProSST-2048,2,40,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,zscore_linear:ProSST-2048,3,50,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,zscore_linear:ProSST-2048,4,60,0.8825732239200206,0.9879007864488808,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,zscore_linear:ProSST-2048,5,70,0.8825732239200206,0.9879007864488808,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,zscore_linear:ESM3,0,20,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,zscore_linear:ESM3,1,30,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,zscore_linear:ESM3,2,40,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,zscore_linear:ESM3,3,50,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,zscore_linear:ESM3,4,60,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,zscore_linear:ESM3,5,70,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,additive_plus_zscore:ProSST-2048,0,20,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,additive_plus_zscore:ProSST-2048,1,30,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,additive_plus_zscore:ProSST-2048,2,40,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,additive_plus_zscore:ProSST-2048,3,50,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,additive_plus_zscore:ProSST-2048,4,60,0.8825732239200206,0.9879007864488808,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,additive_plus_zscore:ProSST-2048,5,70,0.8825732239200206,0.9879007864488808,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,disagreement:additive_vs_ProSST-2048,0,20,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,disagreement:additive_vs_ProSST-2048,1,30,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,disagreement:additive_vs_ProSST-2048,2,40,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,disagreement:additive_vs_ProSST-2048,3,50,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,disagreement:additive_vs_ProSST-2048,4,60,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,disagreement:additive_vs_ProSST-2048,5,70,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,ensemble_mean:top_methods,0,20,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,ensemble_mean:top_methods,1,30,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,ensemble_mean:top_methods,2,40,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,ensemble_mean:top_methods,3,50,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,ensemble_mean:top_methods,4,60,0.8825732239200206,0.9879007864488808,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,ensemble_mean:top_methods,5,70,0.9001884929268752,0.9945553539019963,1,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,ensemble_ucb:top_methods,0,20,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,ensemble_ucb:top_methods,1,30,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,ensemble_ucb:top_methods,2,40,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,ensemble_ucb:top_methods,3,50,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,ensemble_ucb:top_methods,4,60,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,ensemble_ucb:top_methods,5,70,0.8825732239200206,0.9879007864488808,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,diverse_ensemble:top_methods,0,20,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,diverse_ensemble:top_methods,1,30,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,diverse_ensemble:top_methods,2,40,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,diverse_ensemble:top_methods,3,50,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,diverse_ensemble:top_methods,4,60,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,diverse_ensemble:top_methods,5,70,0.9001884929268752,0.9945553539019963,1,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,diverse_zscore:ESM3,0,20,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,diverse_zscore:ESM3,1,30,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,diverse_zscore:ESM3,2,40,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,diverse_zscore:ESM3,3,50,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,diverse_zscore:ESM3,4,60,0.8734982120213708,0.9872958257713249,0,1653
A0A247D711_LISMN_Stadelmann_2021.csv,2,diverse_zscore:ESM3,5,70,0.8734982120213708,0.9872958257713249,0,1653
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,random,0,20,0.928413931,0.8889361702127659,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,random,1,30,1.086075126,0.9063829787234042,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,random,2,40,1.211704697,0.9221276595744681,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,random,3,50,1.211704697,0.9221276595744681,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,random,4,60,2.5704896880000003,0.9744680851063829,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,random,5,70,2.5704896880000003,0.9744680851063829,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,additive_lookup,0,20,0.928413931,0.8889361702127659,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,additive_lookup,1,30,1.185490814,0.9195744680851063,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,additive_lookup,2,40,3.969209344,0.9859574468085106,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,additive_lookup,3,50,3.969209344,0.9859574468085106,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,additive_lookup,4,60,3.969209344,0.9859574468085106,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,additive_lookup,5,70,3.969209344,0.9859574468085106,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,zscore_linear:ProSST-2048,0,20,0.928413931,0.8889361702127659,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,zscore_linear:ProSST-2048,1,30,1.176080228,0.9191489361702128,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,zscore_linear:ProSST-2048,2,40,1.713642256,0.9553191489361702,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,zscore_linear:ProSST-2048,3,50,1.713642256,0.9553191489361702,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,zscore_linear:ProSST-2048,4,60,1.713642256,0.9553191489361702,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,zscore_linear:ProSST-2048,5,70,1.713642256,0.9553191489361702,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,zscore_linear:ESM3,0,20,0.928413931,0.8889361702127659,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,zscore_linear:ESM3,1,30,0.928413931,0.8889361702127659,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,zscore_linear:ESM3,2,40,3.1700156880000003,0.9808510638297873,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,zscore_linear:ESM3,3,50,3.1700156880000003,0.9808510638297873,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,zscore_linear:ESM3,4,60,3.1700156880000003,0.9808510638297873,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,zscore_linear:ESM3,5,70,3.436866467,0.9825531914893617,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,additive_plus_zscore:ProSST-2048,0,20,0.928413931,0.8889361702127659,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,additive_plus_zscore:ProSST-2048,1,30,1.176080228,0.9191489361702128,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,additive_plus_zscore:ProSST-2048,2,40,1.713642256,0.9553191489361702,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,additive_plus_zscore:ProSST-2048,3,50,1.713642256,0.9553191489361702,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,additive_plus_zscore:ProSST-2048,4,60,1.713642256,0.9553191489361702,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,additive_plus_zscore:ProSST-2048,5,70,1.713642256,0.9553191489361702,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,disagreement:additive_vs_ProSST-2048,0,20,0.928413931,0.8889361702127659,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,disagreement:additive_vs_ProSST-2048,1,30,0.928413931,0.8889361702127659,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,disagreement:additive_vs_ProSST-2048,2,40,1.176080228,0.9191489361702128,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,disagreement:additive_vs_ProSST-2048,3,50,1.176080228,0.9191489361702128,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,disagreement:additive_vs_ProSST-2048,4,60,1.713642256,0.9553191489361702,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,disagreement:additive_vs_ProSST-2048,5,70,1.713642256,0.9553191489361702,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,ensemble_mean:top_methods,0,20,0.928413931,0.8889361702127659,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,ensemble_mean:top_methods,1,30,2.04631284,0.965531914893617,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,ensemble_mean:top_methods,2,40,3.1700156880000003,0.9808510638297873,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,ensemble_mean:top_methods,3,50,3.436866467,0.9825531914893617,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,ensemble_mean:top_methods,4,60,3.436866467,0.9825531914893617,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,ensemble_mean:top_methods,5,70,3.436866467,0.9825531914893617,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,ensemble_ucb:top_methods,0,20,0.928413931,0.8889361702127659,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,ensemble_ucb:top_methods,1,30,2.04631284,0.965531914893617,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,ensemble_ucb:top_methods,2,40,3.1700156880000003,0.9808510638297873,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,ensemble_ucb:top_methods,3,50,3.436866467,0.9825531914893617,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,ensemble_ucb:top_methods,4,60,3.436866467,0.9825531914893617,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,ensemble_ucb:top_methods,5,70,3.436866467,0.9825531914893617,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,diverse_ensemble:top_methods,0,20,0.928413931,0.8889361702127659,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,diverse_ensemble:top_methods,1,30,2.04631284,0.965531914893617,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,diverse_ensemble:top_methods,2,40,3.1700156880000003,0.9808510638297873,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,diverse_ensemble:top_methods,3,50,3.436866467,0.9825531914893617,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,diverse_ensemble:top_methods,4,60,3.436866467,0.9825531914893617,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,diverse_ensemble:top_methods,5,70,3.436866467,0.9825531914893617,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,diverse_zscore:ESM3,0,20,0.928413931,0.8889361702127659,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,diverse_zscore:ESM3,1,30,0.928413931,0.8889361702127659,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,diverse_zscore:ESM3,2,40,3.1700156880000003,0.9808510638297873,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,diverse_zscore:ESM3,3,50,3.1700156880000003,0.9808510638297873,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,diverse_zscore:ESM3,4,60,3.1700156880000003,0.9808510638297873,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,diverse_zscore:ESM3,5,70,3.436866467,0.9825531914893617,0,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,1,random,0,20,5.314527136000001,0.9923404255319149,1,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,1,random,1,30,5.314527136000001,0.9923404255319149,1,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,1,random,2,40,5.314527136000001,0.9923404255319149,1,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,1,random,3,50,5.314527136000001,0.9923404255319149,1,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,1,random,4,60,5.314527136000001,0.9923404255319149,1,2350
A0A2Z5U3Z0_9INFA_Wu_2014.csv,1,random,5,70,5.314527136000001,0.9923404255319149,1,2350
